skip	internal/godriver	TestDriverRejectionClustersMapToStableCuratorErrors	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestFixedEnvironmentAndFiveDirectArgvFormsVector	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestIdentityProtocolAndPackageInfluenceCodesMatchTheAcceptedVector	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestMandatoryControlsMatchTheAcceptedVector	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestNativeControlInventoryMatchesTheAcceptedVector	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestPerFileSizeLimitIsReallyApplied	per-file-size-limit is available only on macOS in rc5-native-control-inventory-v1
skip	internal/godriver	TestPortableExecutionPolicyMatchesTheAcceptedVector	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestRealGoV1VendoredBuildIsBoundedAndNotLaunched	set CURATOR_REAL_GO_BUILD_TEST=1 for the bounded native go-v1 integration
skip	internal/godriver	TestRealTrustedGoProbe	set CURATOR_REAL_GO_TEST=1 for the bounded native toolchain probe
skip	internal/godriver	TestToolchainIdentityVectors	CURATOR_CONFORMANCE_ROOT is not set
skip	internal/godriver	TestValidPackageGraphVectors	CURATOR_CONFORMANCE_ROOT is not set
